"phenotype","description","icd10_only","groupnum","group","color"
"CA_144.4","Benign neoplasm of the fallopian tube and uterine adnexa",0,2,"Neoplasms","#FFA500"
"CA_146","Benign neoplasm of male genital organs",0,2,"Neoplasms","#FFA500"
"CA_146.1","Benign neoplasm of the penis",0,2,"Neoplasms","#FFA500"
"CA_146.2","Benign neoplasm of the prostate",0,2,"Neoplasms","#FFA500"
"CA_146.3","Benign neoplasm of the testis",0,2,"Neoplasms","#FFA500"
"CA_146.31","Benign neoplasm of epididymis and spermatic cord",0,2,"Neoplasms","#FFA500"
"CA_146.32","Benign neoplasm of the scrotum",0,2,"Neoplasms","#FFA500"
"CA_147","Benign neoplasm of kidney and urinary organs",0,2,"Neoplasms","#FFA500"
"CA_147.1","Benign neoplasm of the kidney",0,2,"Neoplasms","#FFA500"
"CA_147.2","Benign neoplasm of ureter",0,2,"Neoplasms","#FFA500"
"CA_147.3","Benign neoplasm of bladder",0,2,"Neoplasms","#FFA500"
"CA_147.4","Benign neoplasm of urethra",0,2,"Neoplasms","#FFA500"
"CA_148","Benign neoplasm of the eye, brain and other parts of central nervous system",0,2,"Neoplasms","#FFA500"
"CA_148.1","Benign neoplasm of eye",0,2,"Neoplasms","#FFA500"
"CA_148.11","Benign neoplasm of orbit",0,2,"Neoplasms","#FFA500"
"CA_148.12","Benign neoplasm of lacrimal gland and duct",0,2,"Neoplasms","#FFA500"
"CA_148.13","Benign neoplasm of conjunctiva",0,2,"Neoplasms","#FFA500"
"CA_148.14","Benign neoplasm of cornea",0,2,"Neoplasms","#FFA500"
"CA_148.15","Benign neoplasm of retina",0,2,"Neoplasms","#FFA500"
"CA_148.16","Benign neoplasm of choroid",0,2,"Neoplasms","#FFA500"
"CA_148.2","Benign neoplasm of meninges (Meningioma)",0,2,"Neoplasms","#FFA500"
"CA_148.3","Benign neoplasm of brain",0,2,"Neoplasms","#FFA500"
"CA_148.4","Benign neoplasm of spinal cord",0,2,"Neoplasms","#FFA500"
"CA_148.5","Benign neoplasm of cranial nerve",0,2,"Neoplasms","#FFA500"
"CA_149","Benign neoplasm of the endocrine glands",0,2,"Neoplasms","#FFA500"
"CA_149.1","Benign neoplasm of the thyroid",0,2,"Neoplasms","#FFA500"
"CA_149.3","Benign neoplasm of the parathyroid gland",0,2,"Neoplasms","#FFA500"
"CA_149.4","Benign neoplasm of the pituitary gland and craniopharyngeal duct",0,2,"Neoplasms","#FFA500"
"CA_149.5","Benign neoplasm of pineal gland",0,2,"Neoplasms","#FFA500"
"CA_152","Benign neoplasm of lymph nodes",0,2,"Neoplasms","#FFA500"
"CA_153","Benign neoplasm of other or unspecified sites",0,2,"Neoplasms","#FFA500"
"BI_160","Deficiency anemias",0,3,"Blood/Immune","#FFFF00"
"BI_160.1","Iron deficiency anemia",0,3,"Blood/Immune","#FFFF00"
"BI_160.11","Iron deficiency anemia secondary to blood loss",0,3,"Blood/Immune","#FFFF00"
"BI_160.2","Megaloblastic anemia",0,3,"Blood/Immune","#FFFF00"
"BI_160.21","Vitamin B12 deficiency anemia due to intrinsic factor deficiency [Pernicious anemia]",0,3,"Blood/Immune","#FFFF00"
"BI_160.22","Folate-deficiency anemia",0,3,"Blood/Immune","#FFFF00"
"BI_160.3","Protein-deficiency anemia",0,3,"Blood/Immune","#FFFF00"
"BI_161","Hemolytic anemias (not specified as genetic)",0,3,"Blood/Immune","#FFFF00"
"BI_161.2","Extrinsic (acquired) hemolytic anemias",0,3,"Blood/Immune","#FFFF00"
"BI_161.21","Autoimmune hemolytic anemias [AIHA]",0,3,"Blood/Immune","#FFFF00"
"BI_161.22","Hemolytic-uremic syndrome",0,3,"Blood/Immune","#FFFF00"
"BI_161.23","Drug-induced hemolytic anemia*",1,3,"Blood/Immune","#FFFF00"
"BI_162","Aplastic anemia",0,3,"Blood/Immune","#FFFF00"
"BI_162.1","Constitutional (hereditary) aplastic anemia",0,3,"Blood/Immune","#FFFF00"
"BI_162.2","Acquired pure red cell aplasia [erythroblastopenia]",0,3,"Blood/Immune","#FFFF00"
"BI_162.3","Aplastic anemia due to drugs or other external agents*",1,3,"Blood/Immune","#FFFF00"
"BI_162.4","Idiopathic aplastic anemia*",1,3,"Blood/Immune","#FFFF00"
"BI_162.8","Pancytopenia",0,3,"Blood/Immune","#FFFF00"
"BI_162.81","Drug-induced pancytopenia",0,3,"Blood/Immune","#FFFF00"
"BI_164","Anemia",0,3,"Blood/Immune","#FFFF00"
"BI_164.1","Microcytic anemia",0,3,"Blood/Immune","#FFFF00"
"BI_164.2","Macrocytic anemia",0,3,"Blood/Immune","#FFFF00"
"BI_164.3","Acute posthemorrhagic anemia",0,3,"Blood/Immune","#FFFF00"
"BI_164.6","Anemia secondary to chronic diseases and conditions",0,3,"Blood/Immune","#FFFF00"
"BI_164.7","Myelophthisis",0,3,"Blood/Immune","#FFFF00"
"BI_164.8","Sideroblastic anemia",0,3,"Blood/Immune","#FFFF00"
"BI_168","Coagulation defects, purpura and other hemorrhagic conditions",0,3,"Blood/Immune","#FFFF00"
"BI_168.1","Hypo-coagulability",0,3,"Blood/Immune","#FFFF00"
"BI_168.12","Hemorrhagic disorder due to intrinsic circulating anticoagulants",0,3,"Blood/Immune","#FFFF00"
"BI_168.15","Acquired coagulation factor deficiency",0,3,"Blood/Immune","#FFFF00"
"BI_168.18","Other nonthrombocytopenic purpura",0,3,"Blood/Immune","#FFFF00"
"BI_168.2","Hyper-coagulability",0,3,"Blood/Immune","#FFFF00"
"BI_168.21","Primary thrombophilia",0,3,"Blood/Immune","#FFFF00"
"BI_168.211","Activated protein C resistance*",1,3,"Blood/Immune","#FFFF00"
"BI_168.213","Lupus anticoagulant syndrome*",1,3,"Blood/Immune","#FFFF00"
"BI_168.214","Antiphospholipid syndrome*",1,3,"Blood/Immune","#FFFF00"
"BI_168.22","Disseminated intravascular coagulation [Defibrination syndrome]",0,3,"Blood/Immune","#FFFF00"
"BI_168.3","Spontaneous ecchymoses",0,3,"Blood/Immune","#FFFF00"
"BI_168.4","Abnormal coagulation profile",0,3,"Blood/Immune","#FFFF00"
"BI_169","Platelet defects",0,3,"Blood/Immune","#FFFF00"
"BI_169.1","Thrombocytopenia",0,3,"Blood/Immune","#FFFF00"
"BI_169.11","Immune thrombocytopenic purpura [ITP]",0,3,"Blood/Immune","#FFFF00"
"BI_169.12","Evans syndrome",0,3,"Blood/Immune","#FFFF00"
"BI_169.13","Congenital and hereditary thrombocytopenic purpura",0,3,"Blood/Immune","#FFFF00"
"BI_169.14","Secondary thrombocytopenia",0,3,"Blood/Immune","#FFFF00"
"BI_169.15","Heparin-induced thrombocytopenia [HIT]",0,3,"Blood/Immune","#FFFF00"
"BI_169.2","Qualitative platelet defects",0,3,"Blood/Immune","#FFFF00"
"BI_170","Decreased white blood cell count",0,3,"Blood/Immune","#FFFF00"
"BI_170.1","Neutropenia",0,3,"Blood/Immune","#FFFF00"
"BI_170.12","Drug induced neutropenia",0,3,"Blood/Immune","#FFFF00"
"BI_170.13","Neutropenia due to infection",0,3,"Blood/Immune","#FFFF00"
"BI_170.14","Cyclic neutropenia",0,3,"Blood/Immune","#FFFF00"
"BI_170.2","Lymphocytopenia",0,3,"Blood/Immune","#FFFF00"
"BI_171","Elevated white blood cell count [Leukocytosis]",0,3,"Blood/Immune","#FFFF00"
"BI_171.1","Lymphocytosis (symptomatic)",0,3,"Blood/Immune","#FFFF00"
"BI_171.2","Monocytosis (symptomatic)",0,3,"Blood/Immune","#FFFF00"
"BI_171.3","Plasmacytosis",0,3,"Blood/Immune","#FFFF00"
"BI_171.4","Leukemoid reaction",0,3,"Blood/Immune","#FFFF00"
"BI_171.5","Basophilia",0,3,"Blood/Immune","#FFFF00"
"BI_171.6","Bandemia",0,3,"Blood/Immune","#FFFF00"
"BI_171.7","Eosinophilia",0,3,"Blood/Immune","#FFFF00"
"BI_171.71","Hypereosinophilic syndrome*",1,3,"Blood/Immune","#FFFF00"
"BI_171.711","Idiopathic hypereosinophilic syndrome*",1,3,"Blood/Immune","#FFFF00"
"BI_172","Other disorders of white blood cells",0,3,"Blood/Immune","#FFFF00"
"BI_172.1","Functional disorders of polymorphonuclear neutrophils",0,3,"Blood/Immune","#FFFF00"
"BI_172.3","Hemophagocytic syndromes",0,3,"Blood/Immune","#FFFF00"
"BI_174","Diseases of spleen",0,3,"Blood/Immune","#FFFF00"
"BI_174.1","Hyposplenism*",1,3,"Blood/Immune","#FFFF00"
"BI_174.2","Splenomegaly",0,3,"Blood/Immune","#FFFF00"
"BI_174.21","Hypersplenism",0,3,"Blood/Immune","#FFFF00"
"BI_174.22","Chronic congestive splenomegaly",0,3,"Blood/Immune","#FFFF00"
"BI_174.23","Neutropenic splenomegaly",0,3,"Blood/Immune","#FFFF00"
"BI_174.5","Abscess of spleen*",1,3,"Blood/Immune","#FFFF00"
"BI_174.6","Cyst of spleen*",1,3,"Blood/Immune","#FFFF00"
"BI_174.7","Infarction of spleen*",1,3,"Blood/Immune","#FFFF00"
"BI_175","Polycythemias",0,3,"Blood/Immune","#FFFF00"
"BI_175.2","Secondary polycythemia",0,3,"Blood/Immune","#FFFF00"
"BI_176","Other diseases of blood and blood-forming organs",0,3,"Blood/Immune","#FFFF00"
"BI_176.1","Thrombocytosis*",1,3,"Blood/Immune","#FFFF00"
"BI_177","Abnormality of the lymph nodes",0,3,"Blood/Immune","#FFFF00"
"BI_177.1","Lymphadenitis",0,3,"Blood/Immune","#FFFF00"
"BI_177.11","Mesenteric lymphadenitis",0,3,"Blood/Immune","#FFFF00"
"BI_177.12","Chronic lymphadenitis",0,3,"Blood/Immune","#FFFF00"
"BI_177.13","Acute lymphadenitis",0,3,"Blood/Immune","#FFFF00"
"BI_177.2","Enlargement of lymph nodes [Lymphadenopathy]",0,3,"Blood/Immune","#FFFF00"
"BI_177.3","Lymphangitis",0,3,"Blood/Immune","#FFFF00"
"BI_177.4","Lymphedema",0,3,"Blood/Immune","#FFFF00"
"BI_177.41","Hereditary lymphedema",0,3,"Blood/Immune","#FFFF00"
"BI_179","Immunodeficiencies",0,3,"Blood/Immune","#FFFF00"
"BI_179.1","Hypogammaglobulinemia NOS",0,3,"Blood/Immune","#FFFF00"
"BI_179.4","Selective deficiency of immunoglobulin A [IgA]",0,3,"Blood/Immune","#FFFF00"
"BI_179.5","Selective deficiency of immunoglobulin M [IgM]",0,3,"Blood/Immune","#FFFF00"
"BI_179.6","Selective deficiency of immunoglobulin G [IgG] subclasses*",1,3,"Blood/Immune","#FFFF00"
"BI_179.7","Common variable immunodeficiency [CVID]",0,3,"Blood/Immune","#FFFF00"
"BI_179.8","Immunodeficiency with increased IgM",0,3,"Blood/Immune","#FFFF00"
"BI_179.9","Immunodeficiency NOS",0,3,"Blood/Immune","#FFFF00"
"BI_180","Other disorders involving the immune mechanism",0,3,"Blood/Immune","#FFFF00"
"BI_180.2","Polyclonal hypergammaglobulinemia",0,3,"Blood/Immune","#FFFF00"
"BI_180.3","Paraproteinemias",0,3,"Blood/Immune","#FFFF00"
"BI_180.31","Monoclonal gammopathy",0,3,"Blood/Immune","#FFFF00"
"BI_180.33","Macroglobulinemia [Waldenstrom macroglobulinemia]",0,3,"Blood/Immune","#FFFF00"
"BI_180.34","Heavy chain disease*",1,3,"Blood/Immune","#FFFF00"
"BI_180.4","Cryoglobulinemia*",1,3,"Blood/Immune","#FFFF00"
"BI_180.6","Mast cell activation syndrome [MCAS]*",1,3,"Blood/Immune","#FFFF00"
"BI_180.7","Cytokine release syndrome*",1,3,"Blood/Immune","#FFFF00"
"BI_181","Autoimmune disease",0,3,"Blood/Immune","#FFFF00"
"EM_200","Disorders of thyroid gland",0,4,"Endocrine/Metab","#008000"
"EM_200.1","Hypothyroidism",0,4,"Endocrine/Metab","#008000"
"EM_200.11","Secondary hypothyroidism",0,4,"Endocrine/Metab","#008000"
"EM_200.12","Hypothyroidism (not specified as secondary)",0,4,"Endocrine/Metab","#008000"
"EM_200.16","Myxedema*",1,4,"Endocrine/Metab","#008000"
"EM_200.2","Goiter",0,4,"Endocrine/Metab","#008000"
"EM_200.21","Diffuse goiter",0,4,"Endocrine/Metab","#008000"
"EM_200.22","Uninodular goiter [single thyroid nodule]",0,4,"Endocrine/Metab","#008000"
"EM_200.23","Multinodular goiter",0,4,"Endocrine/Metab","#008000"
"EM_200.24","Ectopic thyroid nodule",0,4,"Endocrine/Metab","#008000"
"EM_200.25","Dyshormogenetic goiter",0,4,"Endocrine/Metab","#008000"
"EM_200.3","Thyrotoxicosis [hyperthyroidism]",0,4,"Endocrine/Metab","#008000"
"EM_200.31","Graves' disease [Toxic diffuse goiter]",0,4,"Endocrine/Metab","#008000"
"EM_200.4","Thyroiditis",0,4,"Endocrine/Metab","#008000"
"EM_200.41","Chronic thyroiditis",0,4,"Endocrine/Metab","#008000"
"EM_200.411","Hashimoto thyroiditis [Chronic lymphocytic thyroiditis]",0,4,"Endocrine/Metab","#008000"
"EM_200.42","Acute thyroiditis",0,4,"Endocrine/Metab","#008000"
"EM_200.43","Subacute thyroiditis",0,4,"Endocrine/Metab","#008000"
"EM_200.45","Drug-induced/iatrogenic thyroiditis",0,4,"Endocrine/Metab","#008000"
"EM_200.5","Disorders of thyrocalcitonin secretion",0,4,"Endocrine/Metab","#008000"
"EM_200.6","Atrophy of thyroid*",1,4,"Endocrine/Metab","#008000"
"EM_200.7","Iodine-related thyroid disorders",0,4,"Endocrine/Metab","#008000"
"EM_200.8","Sick-euthyroid syndrome",0,4,"Endocrine/Metab","#008000"
"EM_200.9","Abnormal thyroid function studies",0,4,"Endocrine/Metab","#008000"
"EM_202","Diabetes mellitus",0,4,"Endocrine/Metab","#008000"
"EM_202.1","Type 1 diabetes",0,4,"Endocrine/Metab","#008000"
"EM_202.2","Type 2 diabetes",0,4,"Endocrine/Metab","#008000"
"EM_202.3","Secondary diabetes",0,4,"Endocrine/Metab","#008000"
"EM_202.31","Diabetes mellitus due to underlying condition*",1,4,"Endocrine/Metab","#008000"
"EM_202.32","Drug or chemical induced diabetes mellitus*",1,4,"Endocrine/Metab","#008000"
"EM_202.4","Other specified diabetes*",1,4,"Endocrine/Metab","#008000"
"EM_203","Metabolic syndrome [Dysmetabolic syndrome X]",0,4,"Endocrine/Metab","#008000"
"EM_204","Abnormal glucose",0,4,"Endocrine/Metab","#008000"
"EM_204.1","Impaired fasting glucose",0,4,"Endocrine/Metab","#008000"
"EM_204.2","Impaired glucose tolerance (oral)",0,4,"Endocrine/Metab","#008000"
"EM_204.3","Hypoglycemia",0,4,"Endocrine/Metab","#008000"
"EM_204.31","Hypoglycemic coma",0,4,"Endocrine/Metab","#008000"
"EM_204.32","Drug-induced hypoglycemia*",1,4,"Endocrine/Metab","#008000"
"EM_204.4","Hyperglycemia",1,4,"Endocrine/Metab","#008000"
"EM_204.5","Prediabetes*",1,4,"Endocrine/Metab","#008000"
"EM_206","Disorders of pancreatic internal secretion (excl. DM)",0,4,"Endocrine/Metab","#008000"
"EM_206.1","Abnormality of secretion of glucagon",0,4,"Endocrine/Metab","#008000"
"EM_206.2","Abnormality of secretion of gastrin",0,4,"Endocrine/Metab","#008000"
"EM_208","Disorders of parathyroid gland",0,4,"Endocrine/Metab","#008000"
"EM_208.1","Hypoparathyroidism",0,4,"Endocrine/Metab","#008000"
"EM_208.2","Hyperparathyroidism",0,4,"Endocrine/Metab","#008000"
"EM_208.22","Secondary hyperparathyroidism",0,4,"Endocrine/Metab","#008000"
"EM_209","Disorders of the pituitary gland and its hypothalamic control",0,4,"Endocrine/Metab","#008000"
"EM_209.1","Pituitary hyperfunction",0,4,"Endocrine/Metab","#008000"
"EM_209.11","Tall stature, acromegaly and gigantism",0,4,"Endocrine/Metab","#008000"
"EM_209.12","Syndrome of inappropriate secretion of antidiuretic hormone",0,4,"Endocrine/Metab","#008000"
"EM_209.13","Hyperprolactinemia*",1,4,"Endocrine/Metab","#008000"
"EM_209.14","Pituitary-dependent Cushing's disease*",1,4,"Endocrine/Metab","#008000"
"EM_209.2","Hypopituitarism",0,4,"Endocrine/Metab","#008000"
"EM_209.23","Iatrogenic hypopituitarism*",1,4,"Endocrine/Metab","#008000"
"EM_209.3","Hypothalamic dysfunction*",1,4,"Endocrine/Metab","#008000"
"EM_209.4","Diabetes insipidus",0,4,"Endocrine/Metab","#008000"
"EM_211","Disorders of adrenal glands",0,4,"Endocrine/Metab","#008000"
"EM_211.1","Adrenal hyperfunction",0,4,"Endocrine/Metab","#008000"
"EM_211.11","Hyperaldosteronism",0,4,"Endocrine/Metab","#008000"
"EM_211.13","Cushing's syndrome",0,4,"Endocrine/Metab","#008000"
"EM_211.131","Drug-induced Cushing's syndrome*",1,4,"Endocrine/Metab","#008000"
"EM_211.132","Nelson's syndrome*",1,4,"Endocrine/Metab","#008000"
"EM_211.133","Ectopic ACTH syndrome*",1,4,"Endocrine/Metab","#008000"
"EM_211.14","Medulloadrenal hyperfunction",0,4,"Endocrine/Metab","#008000"
"EM_211.2","Adrenocortical insufficiency",0,4,"Endocrine/Metab","#008000"
"EM_211.22","Drug-induced adrenocortical insufficiency*",1,4,"Endocrine/Metab","#008000"
"EM_211.23","Postprocedural adrenocortical (-medullary) hypofunction*",1,4,"Endocrine/Metab","#008000"
"EM_211.3","Adrenogenital disorders",0,4,"Endocrine/Metab","#008000"
"EM_214","Disorders of ovarian function",0,4,"Endocrine/Metab","#008000"
"EM_214.1","Ovarian failure",0,4,"Endocrine/Metab","#008000"
"EM_214.11","Premature menopause",0,4,"Endocrine/Metab","#008000"
"EM_214.12","Postablative ovarian failure",0,4,"Endocrine/Metab","#008000"
"EM_214.2","Ovarian hyperfunction",0,4,"Endocrine/Metab","#008000"
"EM_214.21","Estrogen excess (Hyperestrogenism)",0,4,"Endocrine/Metab","#008000"
"EM_214.22","Androgen excess*",1,4,"Endocrine/Metab","#008000"
"EM_215","Testicular dysfunction",0,4,"Endocrine/Metab","#008000"
"EM_215.1","Testicular hypofunction",0,4,"Endocrine/Metab","#008000"
"EM_215.2","Testicular hyperfunction",0,4,"Endocrine/Metab","#008000"
"EM_217","Disorders of puberty",0,4,"Endocrine/Metab","#008000"
"EM_217.1","Delayed puberty",0,4,"Endocrine/Metab","#008000"
"EM_217.2","Precocious puberty",0,4,"Endocrine/Metab","#008000"
"EM_218","Polyglandular dysfunction",0,4,"Endocrine/Metab","#008000"
"EM_218.2","Polyglandular dysfunction",0,4,"Endocrine/Metab","#008000"
"EM_218.21","Autoimmune polyglandular failure*",1,4,"Endocrine/Metab","#008000"
"EM_218.22","Polyglandular hyperfunction*",1,4,"Endocrine/Metab","#008000"
"EM_220","Diseases of thymus gland",0,4,"Endocrine/Metab","#008000"
"EM_220.1","Persistent hyperplasia of thymus",0,4,"Endocrine/Metab","#008000"
"EM_220.2","Abscess of thymus",0,4,"Endocrine/Metab","#008000"
"EM_228","Abnormal results of endocrine function studies (excluding thyroid)",0,4,"Endocrine/Metab","#008000"
"EM_229","Other endocrine disorders, NOS",0,4,"Endocrine/Metab","#008000"
"EM_229.1","Ectopic hormone secretion, NEC",0,4,"Endocrine/Metab","#008000"
"EM_230","Malnutrition and underweight",0,4,"Endocrine/Metab","#008000"
"EM_230.1","Protein-calorie malnutrition",0,4,"Endocrine/Metab","#008000"
"EM_230.2","Abnormal weight loss and underweight",0,4,"Endocrine/Metab","#008000"
"EM_230.21","Abnormal weight loss",0,4,"Endocrine/Metab","#008000"
"EM_230.22","Underweight",0,4,"Endocrine/Metab","#008000"
"EM_230.3","Anorexia",0,4,"Endocrine/Metab","#008000"
"EM_230.4","Cachexia",0,4,"Endocrine/Metab","#008000"
"EM_230.5","Early satiety",0,4,"Endocrine/Metab","#008000"
"EM_230.7","Failure to thrive",0,4,"Endocrine/Metab","#008000"
"EM_232","Vitamin deficiencies",0,4,"Endocrine/Metab","#008000"
"EM_232.1","Vitamin A deficiency",0,4,"Endocrine/Metab","#008000"
"EM_232.2","Vitamin B group deficiency",0,4,"Endocrine/Metab","#008000"
"EM_232.21","Thiamine deficiency [Vitamin B1]",0,4,"Endocrine/Metab","#008000"
"EM_232.22","Riboflavin deficiency [Vitamin B2]",0,4,"Endocrine/Metab","#008000"
"EM_232.23","Niacin deficiency [Vitamin B3]",0,4,"Endocrine/Metab","#008000"
"EM_232.26","Pyridoxine deficiency [Vitamin B6]",0,4,"Endocrine/Metab","#008000"
"EM_232.27","Vitamin B12 deficiency",0,4,"Endocrine/Metab","#008000"
"EM_232.29","Folate deficiency [Vitamin B9]",0,4,"Endocrine/Metab","#008000"
"EM_232.3","Vitamin C deficiency [Ascorbic acid]",0,4,"Endocrine/Metab","#008000"
"EM_232.4","Vitamin D deficiency",0,4,"Endocrine/Metab","#008000"
"EM_232.5","Vitamin E deficiency*",1,4,"Endocrine/Metab","#008000"
"EM_232.6","Vitamin K deficiency",0,4,"Endocrine/Metab","#008000"
"EM_234","Other nutritional deficiencies",0,4,"Endocrine/Metab","#008000"
"EM_234.1","Essential fatty acid [EFA] deficiency*",1,4,"Endocrine/Metab","#008000"
"EM_236","Overweight and obesity",0,4,"Endocrine/Metab","#008000"
"EM_236.1","Obesity",0,4,"Endocrine/Metab","#008000"
"EM_236.11","Morbid obesity",0,4,"Endocrine/Metab","#008000"
"EM_236.2","Localized adiposity",0,4,"Endocrine/Metab","#008000"
"EM_237","Abnormal weight gain",0,4,"Endocrine/Metab","#008000"
"EM_238","Micronutrient excess",0,4,"Endocrine/Metab","#008000"
"EM_238.1","Hypervitaminosis A",0,4,"Endocrine/Metab","#008000"
"EM_238.2","Hypercarotenemia",0,4,"Endocrine/Metab","#008000"
"EM_238.3","Megavitamin-B6 syndrome*",1,4,"Endocrine/Metab","#008000"
"EM_238.4","Hypervitaminosis D",0,4,"Endocrine/Metab","#008000"
"EM_239","Hyperlipidemia",0,4,"Endocrine/Metab","#008000"
"EM_239.1","Hypercholesterolemia",0,4,"Endocrine/Metab","#008000"
"EM_239.11","Pure hypercholesterolemia",0,4,"Endocrine/Metab","#008000"
"EM_239.13","Elevated Lipoprotein(a)*",1,4,"Endocrine/Metab","#008000"
"EM_239.2","Hyperglyceridemia",0,4,"Endocrine/Metab","#008000"
"EM_239.21","Pure hyperglyceridemia",0,4,"Endocrine/Metab","#008000"
"EM_239.3","Mixed hyperlipidemia",0,4,"Endocrine/Metab","#008000"
"EM_239.4","Hyperchylomicronemia",0,4,"Endocrine/Metab","#008000"
"EM_244","Disorders of lipoprotein metabolism and other lipidemias",0,4,"Endocrine/Metab","#008000"
"EM_244.4","Lipodystrophy, not elsewhere classified",0,4,"Endocrine/Metab","#008000"
"EM_247","Disorders of mineral metabolism and mineral deficiencies",0,4,"Endocrine/Metab","#008000"
"EM_247.2","Disorders of copper metabolism",0,4,"Endocrine/Metab","#008000"
"EM_247.3","Disorders of phosphorus metabolism",0,4,"Endocrine/Metab","#008000"
"EM_247.4","Disorders of magnesium metabolism",0,4,"Endocrine/Metab","#008000"
"EM_247.41","Hypermagnesemia*",1,4,"Endocrine/Metab","#008000"
"EM_247.42","Hypomagnesemia*",1,4,"Endocrine/Metab","#008000"
"EM_247.5","Disorders of calcium metabolism",0,4,"Endocrine/Metab","#008000"
"EM_247.51","Hypocalcemia",0,4,"Endocrine/Metab","#008000"
"EM_247.52","Hypercalcemia",0,4,"Endocrine/Metab","#008000"
"EM_247.53","Calcinosis cutis*",1,4,"Endocrine/Metab","#008000"
"EM_247.54","Hungry bone syndrome",0,4,"Endocrine/Metab","#008000"
"EM_247.55","Dietary calcium deficiency*",1,4,"Endocrine/Metab","#008000"
"EM_247.6","Metabolic disorders of zinc metabolism*",1,4,"Endocrine/Metab","#008000"
"EM_247.7","Disorders of iron metabolism",0,4,"Endocrine/Metab","#008000"
"EM_247.71","Hemochromatosis",0,4,"Endocrine/Metab","#008000"
"EM_247.8","Mineral deficiencies",0,4,"Endocrine/Metab","#008000"
"EM_247.81","Dietary selenium deficiency*",1,4,"Endocrine/Metab","#008000"
