"phecode","phecode_string","category_num","category","sex","icd10_only","leaf","phecode_num"
"CA_142.1","Lump or mass in breast","02","Neoplasms","Both",0,1,142.1
"CA_142.2","Abnormal mammogram","02","Neoplasms","Both",0,0,142.2
"CA_142.21","Mammographic microcalcification","02","Neoplasms","Both",0,1,142.21
"CA_144","Gynecological benign neoplasms","02","Neoplasms","Female",0,0,144
"CA_144.1","Benign neoplasms of external female genital organs and cervix","02","Neoplasms","Female",0,0,144.1
"CA_144.11","Benign neoplasms of the vulva","02","Neoplasms","Female",0,1,144.11
"CA_144.12","Benign neoplasms of the vagina","02","Neoplasms","Female",0,1,144.12
"CA_144.13","Benign neoplasms of the cervix","02","Neoplasms","Female",0,1,144.13
"CA_144.2","Benign neoplasms of the uterus","02","Neoplasms","Female",0,0,144.2
"CA_144.21","Leiomyoma of uterus","02","Neoplasms","Female",0,1,144.21
"CA_144.3","Benign neoplasms of the ovary","02","Neoplasms","Female",0,1,144.3
"CA_144.4","Benign neoplasm of the fallopian tube and uterine adnexa","02","Neoplasms","Female",0,1,144.4
"CA_146","Benign neoplasm of male genital organs","02","Neoplasms","Male",0,0,146
"CA_146.1","Benign neoplasm of the penis","02","Neoplasms","Male",0,1,146.1
"CA_146.2","Benign neoplasm of the prostate","02","Neoplasms","Male",0,1,146.2
"CA_146.3","Benign neoplasm of the testis","02","Neoplasms","Male",0,0,146.3
"CA_146.31","Benign neoplasm of epididymis and spermatic cord","02","Neoplasms","Male",0,1,146.31
"CA_146.32","Benign neoplasm of the scrotum","02","Neoplasms","Male",0,1,146.32
"CA_147","Benign neoplasm of kidney and urinary organs","02","Neoplasms","Both",0,0,147
"CA_147.1","Benign neoplasm of the kidney","02","Neoplasms","Both",0,1,147.1
"CA_147.2","Benign neoplasm of ureter","02","Neoplasms","Both",0,1,147.2
"CA_147.3","Benign neoplasm of bladder","02","Neoplasms","Both",0,1,147.3
"CA_147.4","Benign neoplasm of urethra","02","Neoplasms","Both",0,1,147.4
"CA_148","Benign neoplasm of the eye, brain and other parts of central nervous system","02","Neoplasms","Both",0,0,148
"CA_148.1","Benign neoplasm of eye","02","Neoplasms","Both",0,0,148.1
"CA_148.11","Benign neoplasm of orbit","02","Neoplasms","Both",0,1,148.11
"CA_148.12","Benign neoplasm of lacrimal gland and duct","02","Neoplasms","Both",0,1,148.12
"CA_148.13","Benign neoplasm of conjunctiva","02","Neoplasms","Both",0,1,148.13
"CA_148.14","Benign neoplasm of cornea","02","Neoplasms","Both",0,1,148.14
"CA_148.15","Benign neoplasm of retina","02","Neoplasms","Both",0,1,148.15
"CA_148.16","Benign neoplasm of choroid","02","Neoplasms","Both",0,1,148.16
"CA_148.2","Benign neoplasm of meninges (Meningioma)","02","Neoplasms","Both",0,1,148.2
"CA_148.3","Benign neoplasm of brain","02","Neoplasms","Both",0,1,148.3
"CA_148.4","Benign neoplasm of spinal cord","02","Neoplasms","Both",0,1,148.4
"CA_148.5","Benign neoplasm of cranial nerve","02","Neoplasms","Both",0,1,148.5
"CA_149","Benign neoplasm of the endocrine glands","02","Neoplasms","Both",0,0,149
"CA_149.1","Benign neoplasm of the thyroid","02","Neoplasms","Both",0,1,149.1
"CA_149.3","Benign neoplasm of the parathyroid gland","02","Neoplasms","Both",0,1,149.3
"CA_149.4","Benign neoplasm of the pituitary gland and craniopharyngeal duct","02","Neoplasms","Both",0,1,149.4
"CA_149.5","Benign neoplasm of pineal gland","02","Neoplasms","Both",0,1,149.5
"CA_152","Benign neoplasm of lymph nodes","02","Neoplasms","Both",0,1,152
"CA_153","Benign neoplasm of other or unspecified sites","02","Neoplasms","Both",0,1,153
"BI_160","Deficiency anemias","03","Blood/Immune","Both",0,0,160
"BI_160.1","Iron deficiency anemia","03","Blood/Immune","Both",0,0,160.1
"BI_160.11","Iron deficiency anemia secondary to blood loss","03","Blood/Immune","Both",0,1,160.11
"BI_160.2","Megaloblastic anemia","03","Blood/Immune","Both",0,0,160.2
"BI_160.21","Vitamin B12 deficiency anemia due to intrinsic factor deficiency [Pernicious anemia]","03","Blood/Immune","Both",0,1,160.21
"BI_160.22","Folate-deficiency anemia","03","Blood/Immune","Both",0,1,160.22
"BI_160.3","Protein-deficiency anemia","03","Blood/Immune","Both",0,1,160.3
"BI_161","Hemolytic anemias (not specified as genetic)","03","Blood/Immune","Both",0,0,161
"BI_161.2","Extrinsic (acquired) hemolytic anemias","03","Blood/Immune","Both",0,0,161.2
"BI_161.21","Autoimmune hemolytic anemias [AIHA]","03","Blood/Immune","Both",0,1,161.21
"BI_161.22","Hemolytic-uremic syndrome","03","Blood/Immune","Both",0,1,161.22
"BI_161.23","Drug-induced hemolytic anemia*","03","Blood/Immune","Both",1,1,161.23
"BI_162","Aplastic anemia","03","Blood/Immune","Both",0,0,162
"BI_162.1","Constitutional (hereditary) aplastic anemia","03","Blood/Immune","Both",0,1,162.1
"BI_162.2","Acquired pure red cell aplasia [erythroblastopenia]","03","Blood/Immune","Both",0,1,162.2
"BI_162.3","Aplastic anemia due to drugs or other external agents*","03","Blood/Immune","Both",1,1,162.3
"BI_162.4","Idiopathic aplastic anemia*","03","Blood/Immune","Both",1,1,162.4
"BI_162.8","Pancytopenia","03","Blood/Immune","Both",0,0,162.8
"BI_162.81","Drug-induced pancytopenia","03","Blood/Immune","Both",0,1,162.81
"BI_164","Anemia","03","Blood/Immune","Both",0,0,164
"BI_164.1","Microcytic anemia","03","Blood/Immune","Both",0,1,164.1
"BI_164.2","Macrocytic anemia","03","Blood/Immune","Both",0,1,164.2
"BI_164.3","Acute posthemorrhagic anemia","03","Blood/Immune","Both",0,1,164.3
"BI_164.6","Anemia secondary to chronic diseases and conditions","03","Blood/Immune","Both",0,1,164.6
"BI_164.7","Myelophthisis","03","Blood/Immune","Both",0,1,164.7
"BI_164.8","Sideroblastic anemia","03","Blood/Immune","Both",0,1,164.8
"BI_168","Coagulation defects, purpura and other hemorrhagic conditions","03","Blood/Immune","Both",0,0,168
"BI_168.1","Hypo-coagulability","03","Blood/Immune","Both",0,0,168.1
"BI_168.12","Hemorrhagic disorder due to intrinsic circulating anticoagulants","03","Blood/Immune","Both",0,1,168.12
"BI_168.15","Acquired coagulation factor deficiency","03","Blood/Immune","Both",0,1,168.15
"BI_168.18","Other nonthrombocytopenic purpura","03","Blood/Immune","Both",0,1,168.18
"BI_168.2","Hyper-coagulability","03","Blood/Immune","Both",0,0,168.2
"BI_168.21","Primary thrombophilia","03","Blood/Immune","Both",0,0,168.21
"BI_168.211","Activated protein C resistance*","03","Blood/Immune","Both",1,1,168.211
"BI_168.213","Lupus anticoagulant syndrome*","03","Blood/Immune","Both",1,1,168.213
"BI_168.214","Antiphospholipid syndrome*","03","Blood/Immune","Both",1,1,168.214
"BI_168.22","Disseminated intravascular coagulation [Defibrination syndrome]","03","Blood/Immune","Both",0,1,168.22
"BI_168.3","Spontaneous ecchymoses","03","Blood/Immune","Both",0,1,168.3
"BI_168.4","Abnormal coagulation profile","03","Blood/Immune","Both",0,1,168.4
"BI_169","Platelet defects","03","Blood/Immune","Both",0,0,169
"BI_169.1","Thrombocytopenia","03","Blood/Immune","Both",0,0,169.1
"BI_169.11","Immune thrombocytopenic purpura [ITP]","03","Blood/Immune","Both",0,1,169.11
"BI_169.12","Evans syndrome","03","Blood/Immune","Both",0,1,169.12
"BI_169.13","Congenital and hereditary thrombocytopenic purpura","03","Blood/Immune","Both",0,1,169.13
"BI_169.14","Secondary thrombocytopenia","03","Blood/Immune","Both",0,1,169.14
"BI_169.15","Heparin-induced thrombocytopenia [HIT]","03","Blood/Immune","Both",0,1,169.15
"BI_169.2","Qualitative platelet defects","03","Blood/Immune","Both",0,1,169.2
"BI_170","Decreased white blood cell count","03","Blood/Immune","Both",0,0,170
"BI_170.1","Neutropenia","03","Blood/Immune","Both",0,0,170.1
"BI_170.12","Drug induced neutropenia","03","Blood/Immune","Both",0,1,170.12
"BI_170.13","Neutropenia due to infection","03","Blood/Immune","Both",0,1,170.13
"BI_170.14","Cyclic neutropenia","03","Blood/Immune","Both",0,1,170.14
"BI_170.2","Lymphocytopenia","03","Blood/Immune","Both",0,1,170.2
"BI_171","Elevated white blood cell count [Leukocytosis]","03","Blood/Immune","Both",0,0,171
"BI_171.1","Lymphocytosis (symptomatic)","03","Blood/Immune","Both",0,1,171.1
"BI_171.2","Monocytosis (symptomatic)","03","Blood/Immune","Both",0,1,171.2
"BI_171.3","Plasmacytosis","03","Blood/Immune","Both",0,1,171.3
"BI_171.4","Leukemoid reaction","03","Blood/Immune","Both",0,1,171.4
"BI_171.5","Basophilia","03","Blood/Immune","Both",0,1,171.5
"BI_171.6","Bandemia","03","Blood/Immune","Both",0,1,171.6
"BI_171.7","Eosinophilia","03","Blood/Immune","Both",0,0,171.7
"BI_171.71","Hypereosinophilic syndrome*","03","Blood/Immune","Both",1,0,171.71
"BI_171.711","Idiopathic hypereosinophilic syndrome*","03","Blood/Immune","Both",1,1,171.711
"BI_172","Other disorders of white blood cells","03","Blood/Immune","Both",0,0,172
"BI_172.1","Functional disorders of polymorphonuclear neutrophils","03","Blood/Immune","Both",0,1,172.1
"BI_172.3","Hemophagocytic syndromes","03","Blood/Immune","Both",0,1,172.3
"BI_174","Diseases of spleen","03","Blood/Immune","Both",0,0,174
"BI_174.1","Hyposplenism*","03","Blood/Immune","Both",1,1,174.1
"BI_174.2","Splenomegaly","03","Blood/Immune","Both",0,0,174.2
"BI_174.21","Hypersplenism","03","Blood/Immune","Both",0,1,174.21
"BI_174.22","Chronic congestive splenomegaly","03","Blood/Immune","Both",0,1,174.22
"BI_174.23","Neutropenic splenomegaly","03","Blood/Immune","Both",0,1,174.23
"BI_174.5","Abscess of spleen*","03","Blood/Immune","Both",1,1,174.5
"BI_174.6","Cyst of spleen*","03","Blood/Immune","Both",1,1,174.6
"BI_174.7","Infarction of spleen*","03","Blood/Immune","Both",1,1,174.7
"BI_175","Polycythemias","03","Blood/Immune","Both",0,0,175
"BI_175.2","Secondary polycythemia","03","Blood/Immune","Both",0,1,175.2
"BI_176","Other diseases of blood and blood-forming organs","03","Blood/Immune","Both",0,0,176
"BI_176.1","Thrombocytosis*","03","Blood/Immune","Both",1,1,176.1
"BI_177","Abnormality of the lymph nodes","03","Blood/Immune","Both",0,0,177
"BI_177.1","Lymphadenitis","03","Blood/Immune","Both",0,0,177.1
"BI_177.11","Mesenteric lymphadenitis","03","Blood/Immune","Both",0,1,177.11
"BI_177.12","Chronic lymphadenitis","03","Blood/Immune","Both",0,1,177.12
"BI_177.13","Acute lymphadenitis","03","Blood/Immune","Both",0,1,177.13
"BI_177.2","Enlargement of lymph nodes [Lymphadenopathy]","03","Blood/Immune","Both",0,1,177.2
"BI_177.3","Lymphangitis","03","Blood/Immune","Both",0,1,177.3
"BI_177.4","Lymphedema","03","Blood/Immune","Both",0,0,177.4
"BI_177.41","Hereditary lymphedema","03","Blood/Immune","Both",0,1,177.41
"BI_179","Immunodeficiencies","03","Blood/Immune","Both",0,0,179
"BI_179.1","Hypogammaglobulinemia NOS","03","Blood/Immune","Both",0,1,179.1
"BI_179.4","Selective deficiency of immunoglobulin A [IgA]","03","Blood/Immune","Both",0,1,179.4
"BI_179.5","Selective deficiency of immunoglobulin M [IgM]","03","Blood/Immune","Both",0,1,179.5
"BI_179.6","Selective deficiency of immunoglobulin G [IgG] subclasses*","03","Blood/Immune","Both",1,1,179.6
"BI_179.7","Common variable immunodeficiency [CVID]","03","Blood/Immune","Both",0,1,179.7
"BI_179.8","Immunodeficiency with increased IgM","03","Blood/Immune","Both",0,1,179.8
"BI_179.9","Immunodeficiency NOS","03","Blood/Immune","Both",0,1,179.9
"BI_180","Other disorders involving the immune mechanism","03","Blood/Immune","Both",0,0,180
"BI_180.2","Polyclonal hypergammaglobulinemia","03","Blood/Immune","Both",0,1,180.2
"BI_180.3","Paraproteinemias","03","Blood/Immune","Both",0,0,180.3
"BI_180.31","Monoclonal gammopathy","03","Blood/Immune","Both",0,1,180.31
"BI_180.33","Macroglobulinemia [Waldenstrom macroglobulinemia]","03","Blood/Immune","Both",0,1,180.33
"BI_180.34","Heavy chain disease*","03","Blood/Immune","Both",1,1,180.34
"BI_180.4","Cryoglobulinemia*","03","Blood/Immune","Both",1,1,180.4
"BI_180.6","Mast cell activation syndrome [MCAS]*","03","Blood/Immune","Both",1,1,180.6
"BI_180.7","Cytokine release syndrome*","03","Blood/Immune","Both",1,1,180.7
"BI_181","Autoimmune disease","03","Blood/Immune","Both",0,1,181
"EM_200","Disorders of thyroid gland","04","Endocrine/Metab","Both",0,0,200
"EM_200.1","Hypothyroidism","04","Endocrine/Metab","Both",0,0,200.1
"EM_200.11","Secondary hypothyroidism","04","Endocrine/Metab","Both",0,1,200.11
"EM_200.12","Hypothyroidism (not specified as secondary)","04","Endocrine/Metab","Both",0,1,200.12
"EM_200.16","Myxedema*","04","Endocrine/Metab","Both",1,1,200.16
"EM_200.2","Goiter","04","Endocrine/Metab","Both",0,0,200.2
"EM_200.21","Diffuse goiter","04","Endocrine/Metab","Both",0,1,200.21
"EM_200.22","Uninodular goiter [single thyroid nodule]","04","Endocrine/Metab","Both",0,1,200.22
"EM_200.23","Multinodular goiter","04","Endocrine/Metab","Both",0,1,200.23
"EM_200.24","Ectopic thyroid nodule","04","Endocrine/Metab","Both",0,1,200.24
"EM_200.25","Dyshormogenetic goiter","04","Endocrine/Metab","Both",0,1,200.25
"EM_200.3","Thyrotoxicosis [hyperthyroidism]","04","Endocrine/Metab","Both",0,0,200.3
"EM_200.31","Graves' disease [Toxic diffuse goiter]","04","Endocrine/Metab","Both",0,1,200.31
"EM_200.4","Thyroiditis","04","Endocrine/Metab","Both",0,0,200.4
"EM_200.41","Chronic thyroiditis","04","Endocrine/Metab","Both",0,0,200.41
"EM_200.411","Hashimoto thyroiditis [Chronic lymphocytic thyroiditis]","04","Endocrine/Metab","Both",0,1,200.411
"EM_200.42","Acute thyroiditis","04","Endocrine/Metab","Both",0,1,200.42
"EM_200.43","Subacute thyroiditis","04","Endocrine/Metab","Both",0,1,200.43
"EM_200.45","Drug-induced/iatrogenic thyroiditis","04","Endocrine/Metab","Both",0,1,200.45
"EM_200.5","Disorders of thyrocalcitonin secretion","04","Endocrine/Metab","Both",0,1,200.5
"EM_200.6","Atrophy of thyroid*","04","Endocrine/Metab","Both",1,1,200.6
"EM_200.7","Iodine-related thyroid disorders","04","Endocrine/Metab","Both",0,1,200.7
"EM_200.8","Sick-euthyroid syndrome","04","Endocrine/Metab","Both",0,1,200.8
"EM_200.9","Abnormal thyroid function studies","04","Endocrine/Metab","Both",0,1,200.9
"EM_202","Diabetes mellitus","04","Endocrine/Metab","Both",0,0,202
"EM_202.1","Type 1 diabetes","04","Endocrine/Metab","Both",0,1,202.1
"EM_202.2","Type 2 diabetes","04","Endocrine/Metab","Both",0,1,202.2
"EM_202.3","Secondary diabetes","04","Endocrine/Metab","Both",0,0,202.3
"EM_202.31","Diabetes mellitus due to underlying condition*","04","Endocrine/Metab","Both",1,1,202.31
"EM_202.32","Drug or chemical induced diabetes mellitus*","04","Endocrine/Metab","Both",1,1,202.32
"EM_202.4","Other specified diabetes*","04","Endocrine/Metab","Both",1,1,202.4
"EM_203","Metabolic syndrome [Dysmetabolic syndrome X]","04","Endocrine/Metab","Both",0,1,203
"EM_204","Abnormal glucose","04","Endocrine/Metab","Both",0,0,204
"EM_204.1","Impaired fasting glucose","04","Endocrine/Metab","Both",0,1,204.1
"EM_204.2","Impaired glucose tolerance (oral)","04","Endocrine/Metab","Both",0,1,204.2
"EM_204.3","Hypoglycemia","04","Endocrine/Metab","Both",0,0,204.3
"EM_204.31","Hypoglycemic coma","04","Endocrine/Metab","Both",0,1,204.31
"EM_204.32","Drug-induced hypoglycemia*","04","Endocrine/Metab","Both",1,1,204.32
"EM_204.4","Hyperglycemia","04","Endocrine/Metab","Both",1,1,204.4
"EM_204.5","Prediabetes*","04","Endocrine/Metab","Both",1,1,204.5
"EM_206","Disorders of pancreatic internal secretion (excl. DM)","04","Endocrine/Metab","Both",0,0,206
"EM_206.1","Abnormality of secretion of glucagon","04","Endocrine/Metab","Both",0,1,206.1
"EM_206.2","Abnormality of secretion of gastrin","04","Endocrine/Metab","Both",0,1,206.2
"EM_208","Disorders of parathyroid gland","04","Endocrine/Metab","Both",0,0,208
"EM_208.1","Hypoparathyroidism","04","Endocrine/Metab","Both",0,1,208.1
"EM_208.2","Hyperparathyroidism","04","Endocrine/Metab","Both",0,0,208.2
"EM_208.22","Secondary hyperparathyroidism","04","Endocrine/Metab","Both",0,1,208.22
"EM_209","Disorders of the pituitary gland and its hypothalamic control","04","Endocrine/Metab","Both",0,0,209
"EM_209.1","Pituitary hyperfunction","04","Endocrine/Metab","Both",0,0,209.1
"EM_209.11","Tall stature, acromegaly and gigantism","04","Endocrine/Metab","Both",0,1,209.11
"EM_209.12","Syndrome of inappropriate secretion of antidiuretic hormone","04","Endocrine/Metab","Both",0,1,209.12
"EM_209.13","Hyperprolactinemia*","04","Endocrine/Metab","Both",1,1,209.13
"EM_209.14","Pituitary-dependent Cushing's disease*","04","Endocrine/Metab","Both",1,1,209.14
"EM_209.2","Hypopituitarism","04","Endocrine/Metab","Both",0,0,209.2
"EM_209.23","Iatrogenic hypopituitarism*","04","Endocrine/Metab","Both",1,1,209.23
"EM_209.3","Hypothalamic dysfunction*","04","Endocrine/Metab","Both",1,1,209.3
"EM_209.4","Diabetes insipidus","04","Endocrine/Metab","Both",0,1,209.4
"EM_211","Disorders of adrenal glands","04","Endocrine/Metab","Both",0,0,211
"EM_211.1","Adrenal hyperfunction","04","Endocrine/Metab","Both",0,0,211.1
"EM_211.11","Hyperaldosteronism","04","Endocrine/Metab","Both",0,1,211.11
"EM_211.13","Cushing's syndrome","04","Endocrine/Metab","Both",0,0,211.13
"EM_211.131","Drug-induced Cushing's syndrome*","04","Endocrine/Metab","Both",1,1,211.131
"EM_211.132","Nelson's syndrome*","04","Endocrine/Metab","Both",1,1,211.132
"EM_211.133","Ectopic ACTH syndrome*","04","Endocrine/Metab","Both",1,1,211.133
"EM_211.14","Medulloadrenal hyperfunction","04","Endocrine/Metab","Both",0,1,211.14
"EM_211.2","Adrenocortical insufficiency","04","Endocrine/Metab","Both",0,0,211.2
"EM_211.22","Drug-induced adrenocortical insufficiency*","04","Endocrine/Metab","Both",1,1,211.22
"EM_211.23","Postprocedural adrenocortical (-medullary) hypofunction*","04","Endocrine/Metab","Both",1,1,211.23
"EM_211.3","Adrenogenital disorders","04","Endocrine/Metab","Both",0,1,211.3
"EM_214","Disorders of ovarian function","04","Endocrine/Metab","Female",0,0,214
"EM_214.1","Ovarian failure","04","Endocrine/Metab","Female",0,0,214.1
"EM_214.11","Premature menopause","04","Endocrine/Metab","Female",0,1,214.11
"EM_214.12","Postablative ovarian failure","04","Endocrine/Metab","Female",0,1,214.12
"EM_214.2","Ovarian hyperfunction","04","Endocrine/Metab","Female",0,0,214.2
"EM_214.21","Estrogen excess (Hyperestrogenism)","04","Endocrine/Metab","Both",0,1,214.21
"EM_214.22","Androgen excess*","04","Endocrine/Metab","Both",1,1,214.22
"EM_215","Testicular dysfunction","04","Endocrine/Metab","Male",0,0,215
"EM_215.1","Testicular hypofunction","04","Endocrine/Metab","Male",0,1,215.1
"EM_215.2","Testicular hyperfunction","04","Endocrine/Metab","Male",0,1,215.2
"EM_217","Disorders of puberty","04","Endocrine/Metab","Both",0,0,217
"EM_217.1","Delayed puberty","04","Endocrine/Metab","Both",0,1,217.1
"EM_217.2","Precocious puberty","04","Endocrine/Metab","Both",0,1,217.2
"EM_218","Polyglandular dysfunction","04","Endocrine/Metab","Both",0,0,218
